 0.5	6.915220e-01	8.081690e-01	6.823280e-01	8.092390e-01
 1.5	7.824820e-01	8.648710e-01	7.251970e-01	8.502770e-01
 2.5	8.815230e-01	1.009303e+00	7.789790e-01	9.818160e-01
 3.5	9.401920e-01	1.163565e+00	8.166830e-01	1.127637e+00
 4.5	9.655650e-01	1.243142e+00	8.394330e-01	1.204913e+00
 5.5	9.661940e-01	1.251429e+00	8.478550e-01	1.215307e+00
 6.5	9.550450e-01	1.220910e+00	8.483970e-01	1.188859e+00
