 0.5	7.901530e-01	9.143510e-01	6.913660e-01	8.419750e-01
 1.5	8.699090e-01	9.658500e-01	7.238600e-01	8.589310e-01
 2.5	9.630530e-01	1.109247e+00	7.581690e-01	9.451370e-01
 3.5	1.017765e+00	1.275501e+00	7.800790e-01	1.064702e+00
 4.5	1.042107e+00	1.366043e+00	7.971030e-01	1.143461e+00
 5.5	1.043688e+00	1.380025e+00	8.085330e-01	1.171425e+00
 6.5	1.034812e+00	1.350818e+00	8.173520e-01	1.165966e+00
